real,predict
11.466531753540039,10.82272720336914
11.999998092651367,11.621037483215332
11.699999809265137,11.502609252929688
11.699999809265137,12.069181442260742
11.199999809265137,11.162599563598633
11.100000381469727,11.119671821594238
12.89999771118164,12.989707946777344
11.999998092651367,12.004746437072754
11.100000381469727,11.119789123535156
11.177759170532227,11.19735336303711
11.90000057220459,11.70897102355957
11.100000381469727,11.087014198303223
14.100000381469727,13.602082252502441
12.359637260437012,12.397607803344727
11.300000190734863,11.45089340209961
11.90000057220459,11.935956954956055
11.699999809265137,11.737236022949219
12.699997901916504,12.561437606811523
11.199999809265137,11.28705883026123
13.299970626831055,12.319619178771973
13.855031967163086,13.984554290771484
12.29999828338623,12.295599937438965
14.500117301940918,13.677009582519531
11.199999809265137,11.235615730285645
11.300000190734863,11.302629470825195
12.100000381469727,11.931204795837402
11.199999809265137,11.165889739990234
11.999998092651367,12.056102752685547
11.75955581665039,12.121004104614258
11.100000381469727,11.121408462524414
11.199999809265137,11.3218994140625
11.999998092651367,12.022083282470703
10.702059745788574,10.73029899597168
11.300000190734863,11.901400566101074
11.59999942779541,11.788110733032227
13.500007629394531,13.76788330078125
12.799991607666016,12.767810821533203
13.399989128112793,13.692991256713867
11.300000190734863,11.587779998779297
10.699999809265137,10.659652709960938
13.500007629394531,13.613393783569336
11.199999809265137,11.225912094116211
11.300000190734863,11.393619537353516
11.100000381469727,11.248550415039062
11.5,11.50654411315918
11.5,11.302467346191406
13.622879028320312,12.521642684936523
11.999998092651367,12.112350463867188
11.108774185180664,11.129183769226074
11.100000381469727,11.114289283752441
11.300000190734863,11.315231323242188
11.59999942779541,11.592820167541504
11.199999809265137,11.220762252807617
11.5,11.576457977294922
11.59999942779541,11.696517944335938
11.100000381469727,11.158537864685059
11.90000057220459,11.549419403076172
11.59999942779541,11.492925643920898
13.999974250793457,13.688373565673828
12.100000381469727,12.227564811706543
11.100000381469727,11.110910415649414
12.39999771118164,11.678297996520996
11.800000190734863,11.823217391967773
11.90000057220459,11.913302421569824
12.19999885559082,12.066627502441406
11.100000381469727,11.120728492736816
11.300000190734863,11.409072875976562
11.999998092651367,12.029474258422852
11.59999942779541,11.399935722351074
11.90000057220459,11.919588088989258
11.199999809265137,11.27615737915039
11.199999809265137,11.248808860778809
11.699999809265137,11.915873527526855
11.999998092651367,12.043116569519043
11.100000381469727,11.130659103393555
11.800000190734863,11.950645446777344
10.401029586791992,10.524545669555664
11.699999809265137,11.204781532287598
12.39999771118164,12.072781562805176
11.90000057220459,11.892129898071289
11.90000057220459,11.902543067932129
11.800000190734863,11.806678771972656
11.100000381469727,11.106548309326172
11.5,12.312073707580566
11.100000381469727,11.149109840393066
11.300000190734863,11.277112007141113
11.59999942779541,11.617645263671875
14.100000381469727,14.096006393432617
11.90000057220459,11.938297271728516
13.849977493286133,13.351390838623047
11.100000381469727,11.076079368591309
11.90000057220459,11.911186218261719
11.5,11.48875617980957
11.300000190734863,11.43789291381836
11.699999809265137,11.746688842773438
11.90000057220459,11.911598205566406
13.699980735778809,13.401660919189453
13.800057411193848,13.053361892700195
11.800000190734863,11.82374382019043
11.199999809265137,11.235697746276855
11.100000381469727,12.434526443481445
11.300000190734863,11.30150032043457
11.699999809265137,11.688961029052734
11.800000190734863,11.822361946105957
11.5,11.560503005981445
14.777780532836914,14.57564926147461
11.300000190734863,11.320663452148438
11.300000190734863,11.568236351013184
11.800000190734863,11.81482982635498
11.199999809265137,11.328468322753906
11.300000190734863,11.419778823852539
11.100000381469727,11.285543441772461
12.100000381469727,11.48347282409668
13.999974250793457,13.532241821289062
12.599996566772461,12.001835823059082
11.59999942779541,11.597382545471191
11.199999809265137,11.457910537719727
11.800000190734863,11.889240264892578
14.100000381469727,13.91800308227539
10.100000381469727,10.207219123840332
11.199999809265137,11.229947090148926
11.504467964172363,11.565248489379883
11.699999809265137,11.676620483398438
11.90000057220459,11.946756362915039
10.399999618530273,10.755141258239746
11.5,11.555302619934082
11.300000190734863,11.201061248779297
11.199999809265137,11.219354629516602
11.40000057220459,11.432550430297852
12.39999771118164,12.109723091125488
10.622879028320312,11.146097183227539
11.100000381469727,11.113234519958496
13.100000381469727,11.977310180664062
11.5,11.495868682861328
11.300000190734863,11.325786590576172
10.622879028320312,10.695415496826172
13.622879028320312,13.638236999511719
11.300000190734863,11.701350212097168
11.199999809265137,11.256208419799805
11.649999618530273,11.689830780029297
11.5,11.46561050415039
11.213943481445312,11.393418312072754
11.40000057220459,11.436529159545898
11.300000190734863,11.298357009887695
11.90000057220459,12.732479095458984
11.199999809265137,11.228195190429688
11.100000381469727,11.137252807617188
12.599996566772461,12.67133903503418
11.800000190734863,11.820158004760742
11.5,12.046741485595703
11.199999809265137,11.29990291595459
11.199999809265137,11.241700172424316
11.999998092651367,11.768324851989746
11.90000057220459,11.888874053955078
11.40000057220459,11.434568405151367
11.5,11.784526824951172
11.90000057220459,11.934056282043457
12.482999801635742,12.651094436645508
11.199999809265137,11.179018020629883
11.199999809265137,11.227397918701172
12.49999713897705,13.242450714111328
12.89999771118164,12.407981872558594
12.19999885559082,11.82486629486084
11.59999942779541,11.604292869567871
11.199999809265137,11.251655578613281
11.300000190734863,11.327495574951172
12.254901885986328,12.279533386230469
11.59999942779541,11.640501022338867
10.622879028320312,10.603106498718262
11.90000057220459,11.932464599609375
11.100000381469727,11.139732360839844
11.90000057220459,11.919829368591309
11.800000190734863,11.837139129638672
11.199999809265137,11.404617309570312
10.300000190734863,10.321401596069336
10.199999809265137,10.253582000732422
11.40000057220459,11.392600059509277
11.699999809265137,11.735334396362305
12.29999828338623,12.27523422241211
11.622879028320312,12.666162490844727
11.5,11.553861618041992
11.999998092651367,11.930429458618164
11.90000057220459,11.965317726135254
12.351812362670898,12.412031173706055
11.55593204498291,12.643064498901367
11.199999809265137,11.240297317504883
11.59999942779541,11.5033540725708
11.800000190734863,12.069990158081055
11.800000190734863,11.966065406799316
11.100000381469727,11.156967163085938
11.199999809265137,11.255444526672363
14.600313186645508,14.479076385498047
11.199999809265137,11.237680435180664
12.100000381469727,12.781768798828125
12.19999885559082,11.95457935333252
11.199999809265137,11.198357582092285
11.300000190734863,11.368843078613281
11.100000381469727,11.115782737731934
12.29999828338623,12.171981811523438
10.100000381469727,10.618974685668945
11.5,11.537345886230469
11.90000057220459,11.949447631835938
12.100000381469727,12.313003540039062
11.300000190734863,11.340092658996582
10.401029586791992,11.139090538024902
10.199999809265137,10.417032241821289
13.699980735778809,14.030054092407227
12.19999885559082,12.041593551635742
11.5,11.60878849029541
10.5,10.4612398147583
11.112780570983887,11.05271053314209
11.199999809265137,11.213736534118652
11.90000057220459,12.004569053649902
11.59999942779541,11.417888641357422
11.999998092651367,11.551469802856445
11.199999809265137,11.213212013244629
11.199999809265137,11.201309204101562
11.213943481445312,11.178937911987305
11.300000190734863,11.329191207885742
11.40000057220459,12.44155502319336
11.59999942779541,11.651093482971191
11.90000057220459,11.896219253540039
11.40000057220459,11.562606811523438
11.300000190734863,11.444112777709961
13.600038528442383,13.237814903259277
11.40000057220459,11.256465911865234
11.800000190734863,11.879500389099121
11.800000190734863,11.526700973510742
12.49999713897705,12.86063003540039
11.699999809265137,11.749128341674805
13.000008583068848,13.111212730407715
11.40000057220459,11.447124481201172
11.300000190734863,11.319384574890137
11.800000190734863,11.801360130310059
12.799991607666016,12.053509712219238
12.39999771118164,12.149666786193848
11.90000057220459,12.007192611694336
11.90000057220459,11.640701293945312
11.90000057220459,11.865917205810547
10.399999618530273,10.507925033569336
11.100000381469727,11.066579818725586
11.199999809265137,11.240631103515625
11.699999809265137,11.914583206176758
11.100000381469727,11.115097045898438
11.100000381469727,11.065205574035645
11.300000190734863,11.335118293762207
11.199999809265137,11.222841262817383
11.187246322631836,11.322216987609863
11.999998092651367,12.00481128692627
11.800000190734863,11.712906837463379
13.399989128112793,12.951591491699219
11.199999809265137,11.211105346679688
11.100000381469727,11.177331924438477
11.300000190734863,11.273508071899414
11.40000057220459,11.375513076782227
11.199999809265137,10.440698623657227
11.5,11.55674934387207
11.100000381469727,11.109621047973633
12.799991607666016,11.909056663513184
11.40000057220459,11.19277572631836
11.5,11.500959396362305
11.100000381469727,11.102875709533691
11.800000190734863,11.802346229553223
14.90134334564209,14.886064529418945
12.100000381469727,11.765192031860352
11.800000190734863,12.037833213806152
11.90000057220459,12.644603729248047
11.268929481506348,11.316585540771484
11.5,11.741127014160156
11.5,11.566374778747559
11.59999942779541,11.737695693969727
12.49999713897705,12.449644088745117
12.49999713897705,13.0367431640625
12.49999713897705,13.033387184143066
11.199999809265137,11.184239387512207
11.100000381469727,11.104636192321777
11.199999809265137,11.350862503051758
11.90000057220459,11.928163528442383
11.300000190734863,11.293872833251953
11.90000057220459,11.920226097106934
14.923909187316895,11.757308959960938
11.199999809265137,11.224305152893066
11.800000190734863,11.796714782714844
11.199999809265137,11.212489128112793
11.100000381469727,11.193406105041504
14.351078033447266,14.774629592895508
11.100000381469727,11.256043434143066
11.100000381469727,11.145577430725098
11.300000190734863,11.285663604736328
11.5,11.66939926147461
11.199999809265137,11.227574348449707
11.40000057220459,11.522491455078125
10.497940063476562,10.538952827453613
12.19999885559082,12.202433586120605
11.5,11.182302474975586
11.55593204498291,11.5142822265625
11.199999809265137,11.28244400024414
11.40000057220459,11.4324312210083
12.100000381469727,12.112289428710938
11.800000190734863,12.051542282104492
11.100000381469727,11.087210655212402
11.40000057220459,11.431864738464355
12.799991607666016,12.223875045776367
11.199999809265137,11.217287063598633
12.757576942443848,12.838367462158203
11.5,11.513110160827637
11.800000190734863,11.803749084472656
11.199999809265137,11.233577728271484
11.100000381469727,11.202722549438477
11.800000190734863,11.830645561218262
10.401029586791992,11.135172843933105
13.399989128112793,13.055839538574219
11.300000190734863,11.598987579345703
11.90000057220459,11.932870864868164
10.100000381469727,10.142378807067871
12.29999828338623,12.099949836730957
11.798970222473145,11.901607513427734
13.699980735778809,12.747029304504395
11.59999942779541,11.617005348205566
13.800057411193848,13.21182632446289
11.90000057220459,12.071434020996094
11.800000190734863,11.665027618408203
11.800000190734863,11.7739839553833
11.100000381469727,11.798356056213379
11.59999942779541,11.600720405578613
11.100000381469727,11.555885314941406
11.300000190734863,11.32478141784668
11.59999942779541,11.671026229858398
11.821246147155762,12.041603088378906
13.999974250793457,12.448040008544922
12.19999885559082,12.395013809204102
14.100000381469727,14.165788650512695
11.199999809265137,11.184486389160156
11.5,11.649540901184082
11.699999809265137,11.938434600830078
11.5,11.551179885864258
13.2000150680542,13.05501937866211
12.100000381469727,11.988570213317871
12.702059745788574,12.411922454833984
11.199999809265137,11.242228507995605
11.699999809265137,11.641804695129395
11.199999809265137,11.7473726272583
11.90000057220459,12.040212631225586
11.5,11.497993469238281
11.40000057220459,11.564048767089844
11.40000057220459,11.571816444396973
11.90000057220459,11.848423957824707
11.40000057220459,11.44100284576416
12.19999885559082,11.75495719909668
11.699999809265137,11.708288192749023
13.500007629394531,12.429035186767578
11.100000381469727,11.114470481872559
11.5,11.317264556884766
11.40000057220459,11.44924259185791
11.5,11.700011253356934
11.5,11.71168041229248
11.199999809265137,11.281044006347656
12.799991607666016,13.159896850585938
12.19999885559082,12.212137222290039
13.800057411193848,13.24105453491211
11.800000190734863,11.785576820373535
11.300000190734863,11.468598365783691
11.199999809265137,11.22341251373291
11.699999809265137,11.776873588562012
11.5,11.508441925048828
11.497940063476562,11.503366470336914
11.800000190734863,11.737424850463867
14.700325965881348,12.912240028381348
12.100000381469727,11.833731651306152
12.19999885559082,11.799771308898926
11.800000190734863,11.951671600341797
11.90000057220459,11.756112098693848
12.699997901916504,12.27950382232666
12.49999713897705,11.973627090454102
11.300000190734863,11.191095352172852
11.800000190734863,11.848281860351562
11.800000190734863,11.642391204833984
11.90000057220459,11.993650436401367
11.199999809265137,11.293209075927734
13.122276306152344,13.113900184631348
11.199999809265137,11.237992286682129
11.300000190734863,11.317283630371094
12.29999828338623,12.67574405670166
11.59999942779541,11.8488187789917
11.699999809265137,11.705309867858887
11.199999809265137,11.441463470458984
13.699980735778809,13.056710243225098
11.5,11.782873153686523
11.100000381469727,11.127208709716797
11.199999809265137,11.227791786193848
11.699999809265137,11.863799095153809
11.699999809265137,11.786515235900879
11.199999809265137,11.208727836608887
11.699999809265137,11.784910202026367
11.699999809265137,11.709182739257812
12.49999713897705,12.566044807434082
11.100000381469727,11.190335273742676
11.800000190734863,11.793994903564453
13.999974250793457,13.03693675994873
10.622879028320312,10.649697303771973
11.199999809265137,11.214217185974121
10.702059745788574,10.742469787597656
11.999998092651367,12.013518333435059
11.999998092651367,11.997577667236328
10.622879028320312,12.470783233642578
11.199999809265137,11.364718437194824
11.798970222473145,11.726471900939941
12.49999713897705,12.34041976928711
11.40000057220459,11.19641399383545
11.800000190734863,11.83736801147461
11.199999809265137,11.258417129516602
11.300000190734863,11.391115188598633
11.90000057220459,11.87024974822998
11.90000057220459,11.829153060913086
11.100000381469727,11.226454734802246
13.511954307556152,13.210500717163086
11.100000381469727,11.13786506652832
11.90000057220459,11.925046920776367
12.89999771118164,12.365852355957031
12.49999713897705,13.428173065185547
14.100000381469727,14.325952529907227
11.100000381469727,11.232720375061035
10.798970222473145,10.695733070373535
12.29999828338623,12.311737060546875
11.300000190734863,11.380616188049316
12.89999771118164,12.387179374694824
11.699999809265137,11.716398239135742
11.199999809265137,11.291118621826172
11.199999809265137,11.184674263000488
12.29999828338623,12.182965278625488
12.29999828338623,11.76283073425293
11.999998092651367,11.99324893951416
11.100000381469727,11.165722846984863
10.401029586791992,11.409137725830078
11.800000190734863,12.154508590698242
11.59999942779541,11.621885299682617
11.100000381469727,11.127216339111328
11.300000190734863,11.356668472290039
11.5,11.548107147216797
13.500007629394531,13.268122673034668
11.59999942779541,11.410436630249023
13.186185836791992,12.400310516357422
13.100000381469727,13.103074073791504
11.90000057220459,11.921608924865723
14.175721168518066,12.88500690460205
11.800000190734863,11.970752716064453
11.199999809265137,11.13857364654541
11.199999809265137,11.276446342468262
11.90000057220459,12.100723266601562
11.90000057220459,11.866933822631836
11.59999942779541,12.793774604797363
12.798970222473145,11.898394584655762
10.702059745788574,10.717955589294434
11.5,11.42796516418457
12.49999713897705,12.23721694946289
11.100000381469727,11.122085571289062
12.19999885559082,12.048844337463379
11.199999809265137,11.28981876373291
11.999998092651367,11.99241828918457
11.59999942779541,11.73518180847168
11.300000190734863,11.33965015411377
11.199999809265137,11.256952285766602
11.999998092651367,11.671967506408691
11.199999809265137,11.240211486816406
11.543697357177734,11.529279708862305
11.5,11.520221710205078
11.699999809265137,11.941205024719238
11.199999809265137,11.554329872131348
11.5,11.217885971069336
11.100000381469727,10.738899230957031
11.90000057220459,12.008644104003906
13.547331809997559,11.970211029052734
13.500007629394531,13.708233833312988
11.999998092651367,12.113105773925781
13.44678783416748,12.343002319335938
11.800000190734863,11.814069747924805
13.299970626831055,11.953185081481934
11.199999809265137,11.309932708740234
11.40000057220459,11.436397552490234
13.100000381469727,11.868207931518555
11.800000190734863,11.716487884521484
11.199999809265137,11.234062194824219
10.100000381469727,10.15919303894043
11.800000190734863,11.822853088378906
11.487215995788574,11.520940780639648
12.599996566772461,12.874701499938965
13.2000150680542,11.998970031738281
11.5,11.49905776977539
11.100000381469727,11.121356964111328
11.59999942779541,11.609701156616211
11.199999809265137,11.244622230529785
10.869550704956055,10.316434860229492
11.300000190734863,11.325151443481445
11.40000057220459,12.180203437805176
11.100000381469727,11.169612884521484
11.699999809265137,11.681983947753906
11.699999809265137,11.770890235900879
11.800000190734863,11.788938522338867
11.300000190734863,11.285150527954102
11.100000381469727,11.114031791687012
11.300000190734863,11.31512451171875
11.300000190734863,11.38510799407959
11.199999809265137,12.182788848876953
14.29382038116455,14.21548080444336
11.999998092651367,11.947185516357422
10.800000190734863,10.85418701171875
12.100000381469727,11.725366592407227
11.699999809265137,11.716241836547852
11.100000381469727,11.299322128295898
11.5,11.51317310333252
11.699999809265137,11.880082130432129
11.100000381469727,11.132308959960938
11.40000057220459,11.163885116577148
10.622879028320312,10.703407287597656
11.999998092651367,11.93007755279541
11.40000057220459,11.43756103515625
11.59999942779541,11.871381759643555
13.399989128112793,12.919285774230957
11.699999809265137,11.773600578308105
11.699999809265137,11.700790405273438
11.300000190734863,11.325551986694336
11.300000190734863,11.35477066040039
11.999998092651367,12.034235954284668
11.549999237060547,11.614758491516113
11.90000057220459,11.808721542358398
11.16696834564209,11.229299545288086
11.300000190734863,11.311124801635742
11.300000190734863,11.29273796081543
13.2000150680542,12.740682601928711
11.800000190734863,11.801883697509766
11.199999809265137,11.232892990112305
12.523730278015137,12.172784805297852
11.199999809265137,11.20367431640625
11.800000190734863,12.008974075317383
11.5,11.515641212463379
11.90000057220459,11.947622299194336
11.59999942779541,11.619384765625
11.100000381469727,11.18056583404541
12.343363761901855,12.189363479614258
11.100000381469727,11.25865650177002
11.100000381469727,11.120725631713867
11.199999809265137,11.175009727478027
11.800000190734863,11.8145751953125
10.699999809265137,10.972415924072266
12.599996566772461,12.835471153259277
10.300000190734863,10.272976875305176
11.100000381469727,11.117249488830566
11.100000381469727,11.124907493591309
13.800057411193848,13.80614948272705
11.199999809265137,11.295459747314453
11.90000057220459,11.904035568237305
11.100000381469727,11.141094207763672
10.401029586791992,10.56181812286377
11.5,11.538867950439453
11.40000057220459,12.402664184570312
12.599996566772461,12.400200843811035
11.800000190734863,11.433915138244629
11.699999809265137,11.707545280456543
11.300000190734863,11.320446968078613
13.897412300109863,13.360973358154297
12.003089904785156,12.015713691711426
11.5,11.799200057983398
11.999998092651367,12.053004264831543
11.100000381469727,11.138545989990234
12.29999828338623,12.441024780273438
11.300000190734863,11.670798301696777
12.699997901916504,11.470620155334473
11.100000381469727,11.19283676147461
11.100000381469727,11.806053161621094
10.300000190734863,10.485241889953613
11.199999809265137,11.219376564025879
11.300000190734863,11.295492172241211
13.100000381469727,12.971479415893555
11.40000057220459,11.27424430847168
12.19999885559082,11.386818885803223
11.800000190734863,11.422849655151367
12.29999828338623,12.049321174621582
12.100000381469727,12.00948429107666
11.199999809265137,11.245665550231934
12.699997901916504,12.710460662841797
11.90000057220459,11.917693138122559
11.699999809265137,11.817307472229004
11.699999809265137,11.7300386428833
11.300000190734863,11.34646224975586
11.199999809265137,11.2406005859375
15.500117301940918,15.042821884155273
10.702059745788574,10.73223876953125
11.100000381469727,11.129679679870605
11.199999809265137,11.644762992858887
11.622879028320312,11.647337913513184
11.199999809265137,11.226005554199219
12.100000381469727,11.911319732666016
12.799991607666016,12.295463562011719
11.40000057220459,11.38668441772461
9.904999732971191,11.024678230285645
11.199999809265137,11.198177337646484
11.699999809265137,11.669347763061523
11.800000190734863,11.81031608581543
11.685027122497559,11.476804733276367
11.59999942779541,11.536389350891113
11.90000057220459,11.875478744506836
12.599996566772461,12.16554069519043
11.199999809265137,11.222362518310547
10.485102653503418,10.773886680603027
11.300000190734863,11.473060607910156
14.100000381469727,13.923637390136719
11.5,11.552276611328125
11.300000190734863,11.313190460205078
11.293009757995605,11.781183242797852
10.800000190734863,10.645186424255371
11.100000381469727,11.291921615600586
13.2000150680542,12.857563972473145
10.800000190734863,10.376508712768555
11.699999809265137,11.711353302001953
11.699999809265137,11.724579811096191
11.300000190734863,11.416587829589844
13.500007629394531,13.984920501708984
11.199999809265137,11.21944808959961
12.19690990447998,10.909208297729492
11.100000381469727,11.305072784423828
10.699999809265137,10.999879837036133
12.699997901916504,12.302629470825195
11.90000057220459,11.274282455444336
11.40000057220459,11.364776611328125
11.999998092651367,11.437464714050293
11.100000381469727,11.283331871032715
13.000008583068848,11.893975257873535
11.40000057220459,11.371524810791016
11.100000381469727,11.31690502166748
11.40000057220459,11.442716598510742
14.299970626831055,13.731452941894531
11.199999809265137,11.296521186828613
13.999974250793457,12.9215726852417
14.999629020690918,14.309839248657227
11.999998092651367,11.99251937866211
11.90000057220459,11.878348350524902
13.899971008300781,13.05819320678711
11.300000190734863,11.330184936523438
11.100000381469727,11.157792091369629
11.536519050598145,11.636482238769531
12.19999885559082,11.791618347167969
11.699999809265137,11.828004837036133
9.887812614440918,9.960894584655762
11.699999809265137,11.747922897338867
11.199999809265137,11.448861122131348
11.90000057220459,11.905291557312012
11.800000190734863,11.816879272460938
10.100000381469727,10.159562110900879
11.59999942779541,11.471952438354492
12.453596115112305,12.453231811523438
11.40000057220459,11.460006713867188
10.100000381469727,10.193224906921387
11.300000190734863,11.473005294799805
12.29999828338623,12.86963939666748
11.699999809265137,11.725849151611328
11.5,11.439586639404297
11.999998092651367,12.023435592651367
11.699999809265137,11.707035064697266
11.800000190734863,11.861679077148438
11.90000057220459,11.914349555969238
12.19999885559082,11.698492050170898
11.199999809265137,11.466053009033203
11.300000190734863,11.796664237976074
12.49999713897705,12.044492721557617
11.100000381469727,11.090118408203125
11.90000057220459,11.912622451782227
11.90000057220459,12.010810852050781
11.40000057220459,11.388298034667969
11.5,11.610074043273926
12.100000381469727,11.998011589050293
11.5,11.541881561279297
10.401029586791992,10.770869255065918
11.100000381469727,11.151656150817871
11.800000190734863,11.855413436889648
11.699999809265137,11.845022201538086
11.59999942779541,11.594728469848633
11.100000381469727,11.535308837890625
10.100000381469727,10.218424797058105
11.800000190734863,11.833703994750977
11.300000190734863,11.440166473388672
11.300000190734863,11.321057319641113
11.100000381469727,11.092693328857422
11.800000190734863,12.001230239868164
11.40000057220459,11.427530288696289
11.300000190734863,11.331094741821289
10.401029586791992,10.568611145019531
11.90000057220459,11.746402740478516
11.699999809265137,11.744573593139648
11.199999809265137,11.2313232421875
11.19690990447998,11.310186386108398
11.758668899536133,11.591958999633789
10.702059745788574,10.731734275817871
11.90000057220459,11.932096481323242
11.5,11.567008018493652
12.29999828338623,11.905065536499023
11.59999942779541,11.553840637207031
10.5,10.852791786193848
11.100000381469727,11.144999504089355
11.199999809265137,12.278020858764648
11.199999809265137,11.355438232421875
11.59999942779541,11.572362899780273
11.5,11.698019027709961
11.90000057220459,11.89942741394043
11.800000190734863,11.831249237060547
11.800000190734863,11.840214729309082
13.000008583068848,13.381401062011719
10.100000381469727,10.145242691040039
13.000008583068848,13.522997856140137
14.953871726989746,14.953743934631348
11.59999942779541,11.66888427734375
12.599996566772461,12.126290321350098
11.568521499633789,11.505071640014648
14.668636322021484,15.043254852294922
12.29999828338623,11.771465301513672
11.300000190734863,11.326387405395508
11.59999942779541,11.678934097290039
10.401029586791992,10.59133243560791
11.90000057220459,11.914284706115723
13.000008583068848,13.73554801940918
11.274371147155762,11.326004028320312
10.401029586791992,10.611255645751953
11.59999942779541,11.735754013061523
11.199999809265137,11.224712371826172
11.59999942779541,11.659294128417969
11.300000190734863,11.42679500579834
11.59999942779541,11.590507507324219
11.5,11.593489646911621
10.401029586791992,10.288057327270508
11.5,11.69008731842041
11.800000190734863,11.857909202575684
11.100000381469727,11.157267570495605
11.699999809265137,11.75773811340332
11.5,12.50047492980957
11.100000381469727,11.127836227416992
11.213943481445312,11.236117362976074
11.699999809265137,11.742303848266602
11.40000057220459,11.654923439025879
10.622879028320312,10.67048454284668
11.100000381469727,11.353570938110352
11.199999809265137,11.316046714782715
11.90000057220459,11.916314125061035
11.40000057220459,11.436408996582031
11.199999809265137,11.210741996765137
11.199999809265137,11.161951065063477
12.799991607666016,12.779520034790039
11.699999809265137,11.725462913513184
11.40000057220459,11.453186988830566
11.199999809265137,11.22216796875
11.199999809265137,11.24575138092041
11.100000381469727,11.10627269744873
11.999998092651367,12.599813461303711
11.100000381469727,11.12452220916748
12.622879028320312,12.704304695129395
11.999998092651367,11.940546989440918
11.923909187316895,11.003368377685547
11.59999942779541,11.463424682617188
12.29999828338623,11.954251289367676
11.40000057220459,11.431584358215332
11.800000190734863,11.843709945678711
11.199999809265137,11.227397918701172
11.40000057220459,11.441360473632812
11.100000381469727,11.11168384552002
11.0,10.71419906616211
11.100000381469727,11.166565895080566
10.738271713256836,10.758139610290527
11.100000381469727,11.156427383422852
11.90000057220459,11.95486068725586
11.699999809265137,11.826889038085938
11.300000190734863,11.422036170959473
14.400162696838379,13.775686264038086
11.199999809265137,11.255053520202637
11.90000057220459,11.916202545166016
11.300000190734863,11.374517440795898
11.40000057220459,11.425365447998047
12.499985694885254,12.535588264465332
11.199999809265137,11.242825508117676
11.199999809265137,11.19849681854248
13.399989128112793,13.514286041259766
11.90000057220459,11.917062759399414
11.800000190734863,11.8468656539917
11.100000381469727,11.149686813354492
11.5,11.8639497756958
11.90000057220459,11.91749382019043
11.90000057220459,12.228066444396973
