real,predict
5.0,5.175217628479004
5.0,6.004428386688232
5.0,5.048927307128906
5.0,5.018240928649902
5.0,5.006289482116699
5.0,5.031491279602051
5.0,5.018394470214844
7.431798458099365,6.258145332336426
5.0,5.044838905334473
5.0,5.025721549987793
6.259637355804443,6.00974178314209
5.886056423187256,5.0959882736206055
7.229147911071777,7.5240559577941895
5.0,5.034933090209961
5.0,5.027923583984375
6.397940158843994,6.419796466827393
6.113509178161621,6.55076789855957
5.0,5.045235633850098
5.0,5.032135009765625
5.0,5.032649040222168
6.28399658203125,5.771882057189941
5.0,5.031675338745117
5.0,5.127691745758057
8.920818328857422,9.358782768249512
5.0,5.036436080932617
5.0,5.054074287414551
5.193819999694824,5.079469680786133
6.6575775146484375,7.128069877624512
5.0,5.013704299926758
5.0,5.6656317710876465
5.0,5.028772354125977
5.0,5.036798477172852
5.508638381958008,5.570467948913574
5.0,5.043325424194336
5.0,5.043898582458496
5.0,5.291933536529541
5.0,4.983475208282471
5.0,5.007150650024414
5.6575775146484375,5.604264736175537
5.0,4.988283157348633
6.537601947784424,6.64060640335083
5.0,5.005151748657227
5.0,5.049529075622559
5.0,5.173342227935791
5.0,5.103524208068848
5.0,5.025694847106934
5.886056423187256,5.778190612792969
5.0,5.032859802246094
5.0,5.034197807312012
6.1191864013671875,6.468184471130371
5.0,5.054940223693848
5.0,5.024453163146973
5.0,4.995462894439697
5.0,5.042454719543457
5.0,5.036313056945801
5.180456161499023,5.640451431274414
5.0,5.009838104248047
5.0,5.00922155380249
5.0,5.022976875305176
5.130768299102783,5.463143825531006
5.0,5.021166801452637
5.0,5.031209945678711
7.017728805541992,6.2302165031433105
5.0,5.022008419036865
5.0,5.041606903076172
5.0,5.064272880554199
7.886056423187256,7.912186622619629
5.0,5.011617660522461
5.0,5.024967193603516
5.823908805847168,5.448235511779785
5.0,5.013087272644043
5.0,5.14436674118042
8.214670181274414,7.766031742095947
5.0,5.039627552032471
5.0,5.027217864990234
7.040958404541016,5.345111846923828
5.0,5.06808614730835
5.0,5.023307800292969
5.0,5.034204483032227
5.853871822357178,6.104966640472412
6.113509178161621,5.390964984893799
5.0,5.041803359985352
5.0,4.998168468475342
5.0,5.033725738525391
5.0,5.029904365539551
6.251811981201172,6.247172832489014
5.0,5.0171403884887695
5.886056423187256,5.225286960601807
5.0,5.038249969482422
5.0,5.072504997253418
5.0,5.033492088317871
6.698969841003418,7.215869426727295
5.040958404541016,5.022850513458252
5.0,5.0548505783081055
5.0,5.035274028778076
7.602059841156006,6.296822547912598
7.065501689910889,6.197177410125732
5.0,5.034161567687988
5.0,5.032535552978516
5.0,5.055180549621582
5.0,5.206164360046387
5.721246242523193,5.595579624176025
5.0,5.4203996658325195
5.0,5.026712417602539
5.0,5.409095764160156
5.0,5.048367500305176
5.0,4.994480133056641
5.0,5.352746486663818
5.0,5.017566680908203
6.602059841156006,5.330582141876221
5.0,5.055307865142822
5.0,5.096027374267578
10.0,9.7799711227417
5.0,5.080237865447998
5.0,5.133877754211426
5.0,5.038845062255859
6.7695512771606445,6.81144905090332
5.0,5.122617244720459
5.0,5.130343437194824
5.0,5.214595317840576
5.0,5.034668922424316
5.0,5.041886329650879
5.0,5.027952194213867
5.0,4.987075328826904
5.0,5.027325630187988
5.0,5.141455173492432
5.0,5.0363311767578125
5.0,5.014564514160156
5.0,5.255729675292969
5.0,5.032953262329102
5.0,4.937704563140869
8.42021656036377,8.140989303588867
5.638272285461426,5.4802350997924805
5.0,5.120291233062744
5.0,5.033426284790039
5.0,5.004590034484863
5.0,5.028480529785156
5.0,5.2689008712768555
5.0,5.013476848602295
5.0,5.005299091339111
5.0,5.03506326675415
5.0,5.024468421936035
5.0,5.028953552246094
5.0,5.123344421386719
5.602059841156006,6.36986780166626
5.0,5.3821024894714355
6.0809221267700195,5.623663425445557
5.0,5.113479137420654
5.0,5.0463972091674805
5.0,5.0739970207214355
5.050610065460205,5.7598443031311035
5.2441253662109375,5.383547782897949
5.0,4.985795974731445
6.721246242523193,6.230474948883057
5.0,5.072418212890625
5.161150932312012,5.190345287322998
5.602059841156006,5.952255725860596
5.0,5.036966323852539
6.0809221267700195,5.752151012420654
5.142667293548584,6.015002727508545
5.0,5.915639877319336
5.0,5.035707950592041
5.0,5.045629024505615
5.585026741027832,5.567383766174316
6.031517028808594,5.431590557098389
6.130768299102783,7.051332950592041
5.0,5.388367652893066
5.0,5.075746059417725
5.0,5.065760612487793
8.045757293701172,6.944519519805908
5.040958404541016,5.138810157775879
6.602059841156006,5.8045854568481445
6.013228416442871,5.926929950714111
5.0,5.038600921630859
5.0,5.02152156829834
5.0,5.049342155456543
5.585026741027832,5.7343292236328125
5.0,5.112982273101807
5.0,5.080313205718994
5.0,5.74277925491333
5.0,5.019248008728027
7.337242126464844,5.742307662963867
5.0,5.031845569610596
7.267606258392334,6.227400779724121
5.0,5.053866863250732
5.0,5.029070854187012
7.200659275054932,6.343259811401367
5.0,4.993701934814453
6.4202165603637695,7.50609827041626
5.0,5.013755798339844
6.481485843658447,5.9234161376953125
5.0,5.011617660522461
6.142667293548584,5.046391010284424
5.0,5.0226850509643555
5.0,5.052732467651367
5.0,5.088724613189697
5.28399658203125,5.087507247924805
5.0,5.042242050170898
7.886056423187256,7.617923259735107
6.568636417388916,7.06046199798584
5.0,5.021100997924805
5.853871822357178,6.074304103851318
5.431798458099365,6.405911922454834
5.0,4.995899200439453
5.0,5.0720930099487305
5.0,4.973297119140625
5.0,5.040907382965088
5.0,5.01135778427124
5.0,5.030313014984131
8.537602424621582,6.410086631774902
5.0,5.487743854522705
5.0,5.005488872528076
5.0,4.989954948425293
5.0,5.042916297912598
5.327902317047119,5.591647148132324
6.886056423187256,5.4507904052734375
9.795880317687988,6.277570724487305
5.0,5.008566856384277
5.0,5.104590892791748
5.0,5.0419464111328125
5.0,5.099346160888672
5.0,5.0588908195495605
5.0,5.102506637573242
5.0,5.038870811462402
6.376750946044922,5.704960823059082
5.0,5.069169998168945
7.638272285461426,7.354340553283691
5.0,5.019596099853516
5.0,5.089003086090088
5.0,5.372625350952148
5.0,5.093626976013184
5.0,5.026719093322754
5.886056423187256,6.066176414489746
5.0,5.054050922393799
5.0,5.043789386749268
9.853872299194336,9.774392127990723
5.0,4.998758316040039
6.443697452545166,6.689286231994629
9.267605781555176,8.543384552001953
5.0,5.0258612632751465
5.0,5.0262370109558105
5.0,5.019346237182617
5.0,5.229156494140625
5.0,5.034377574920654
5.0,5.035379409790039
5.508638381958008,5.458263874053955
6.1191864013671875,5.697221755981445
7.318758964538574,7.51466178894043
5.0,5.030664443969727
5.0,4.991675853729248
5.0,4.984657287597656
5.0,5.0279035568237305
6.721246242523193,6.403817176818848
6.585026741027832,5.660967826843262
5.0,5.141252517700195
5.0,5.053009510040283
5.0,5.033210277557373
5.0,5.022280693054199
5.0,5.109049320220947
6.050610065460205,5.169480323791504
5.0,5.014836311340332
5.0,5.114783763885498
5.0,5.050168514251709
5.0,4.992506980895996
5.0,6.277523994445801
5.0,5.0158514976501465
5.0,5.003050327301025
6.214670181274414,6.080756664276123
5.0,5.031519412994385
7.886056423187256,6.543152332305908
6.045757293701172,6.43632173538208
6.173925399780273,5.272534370422363
8.431797981262207,7.987851142883301
5.0,5.142902851104736
5.0,5.05770206451416
5.0,5.00131893157959
5.0,5.130345344543457
5.0,5.054142951965332
6.301030158996582,6.005040168762207
5.0,5.011960029602051
5.0,5.0628662109375
8.585026741027832,7.777773380279541
5.0,5.036343097686768
5.0,5.089061737060547
5.0,5.052699089050293
6.113509178161621,6.38764762878418
5.4202165603637695,5.6922430992126465
5.0,5.072723865509033
5.0,5.007147789001465
5.0,5.040712356567383
5.0,5.023262977600098
5.0,5.052059173583984
5.619788646697998,5.439159870147705
5.0,5.024603843688965
5.0,5.180653095245361
6.301030158996582,6.817481994628906
5.0,4.9484100341796875
5.0,5.047761917114258
5.0,5.0033087730407715
7.4202165603637695,7.441680908203125
7.79587984085083,7.469061851501465
5.0,5.026741981506348
5.0,5.040863990783691
5.0,5.044153213500977
5.0,5.054446697235107
5.0,5.015375137329102
5.0,5.0177001953125
5.0,5.393807411193848
5.0,5.1320366859436035
5.0,4.9670915603637695
5.0,5.035068511962891
5.0,5.189554691314697
5.886056423187256,5.531436920166016
5.0,5.112483501434326
5.0,5.024944305419922
5.0,5.022228240966797
5.958607196807861,6.227914810180664
5.0,5.034260272979736
5.107905387878418,4.981355667114258
5.0,5.207776069641113
7.113509178161621,6.444716453552246
5.0,5.041082382202148
7.958607196807861,8.027833938598633
5.0,5.004177093505859
5.4202165603637695,5.538127899169922
5.0,5.2756781578063965
5.0,5.14220666885376
5.0,5.129284381866455
6.408935546875,6.367498874664307
5.0,5.007084369659424
6.958607196807861,7.339664459228516
5.0,5.0454535484313965
5.0,5.044952392578125
5.0,5.052075386047363
5.0,4.995460510253906
5.0,5.31237268447876
5.0,5.159968376159668
5.0,5.11481237411499
5.0,5.000685691833496
5.0,5.0356903076171875
5.0,5.019618034362793
5.0,5.023664474487305
5.0,4.9989914894104
5.0,5.077580451965332
5.0,5.0284423828125
5.0,5.080365180969238
5.823908805847168,5.5549397468566895
8.494850158691406,7.957106590270996
5.0,5.045570373535156
5.0,4.954761505126953
5.0,5.795625686645508
5.0,5.037229537963867
5.92081880569458,5.775022506713867
5.0,5.171657562255859
5.0,5.045921325683594
5.0,5.004532337188721
8.823908805847168,8.94218635559082
5.619788646697998,5.3254075050354
5.0,5.3092851638793945
8.0,7.316915512084961
5.0,5.001820087432861
5.0,5.037199974060059
6.346787452697754,5.920132160186768
5.0,5.035114765167236
5.0,5.027380466461182
5.0,5.1912431716918945
5.0,5.035818099975586
5.0,5.114623069763184
5.0,5.2104339599609375
5.0,5.027681350708008
6.346787452697754,5.860450267791748
5.0,5.014822483062744
5.0,5.098225116729736
5.0,5.033112049102783
5.0,4.991904258728027
6.229147911071777,6.322691440582275
6.721246242523193,6.366207599639893
5.0,5.273594856262207
5.0,5.039573669433594
5.0,5.041654586791992
5.0,5.059121608734131
5.0,5.075922012329102
5.0,5.0249409675598145
7.1191864013671875,6.777779579162598
5.0,5.062832355499268
6.92081880569458,6.8361663818359375
5.091515064239502,5.087045669555664
5.0,5.0081963539123535
5.0,5.066338062286377
5.568636417388916,5.803990840911865
6.0809221267700195,6.156757831573486
5.0,5.105861663818359
5.0,5.037189483642578
7.677780628204346,7.553622245788574
5.0,5.139988899230957
5.0,5.037166118621826
5.853871822357178,5.014073371887207
5.0,5.02145528793335
5.0,5.048295497894287
5.0,5.067036151885986
5.431798458099365,4.986862659454346
6.173925399780273,5.501623153686523
5.0,5.050071716308594
5.0,5.0029706954956055
5.0,5.070035934448242
7.721246242523193,7.65623664855957
5.0,5.016213893890381
5.0,5.104859352111816
5.0,5.052981376647949
5.0,5.017110347747803
5.0,5.0356125831604
5.0,5.010035991668701
5.0,5.053821563720703
5.0,5.181002140045166
6.7695512771606445,5.919576644897461
5.0,5.039159297943115
5.853871822357178,5.845670700073242
5.0,5.020564556121826
5.0,5.458183288574219
6.619788646697998,6.367915630340576
6.193819999694824,6.773139476776123
5.0,5.309728622436523
6.327902317047119,6.476871013641357
5.0,5.0306549072265625
5.638272285461426,6.730051517486572
5.0,5.146797180175781
5.040958404541016,6.28573751449585
5.0,5.03447151184082
5.0,4.997715950012207
6.7695512771606445,6.057978630065918
7.187086582183838,6.713480472564697
5.0,5.037171363830566
6.443697452545166,5.5324602127075195
5.0,5.088549613952637
6.7695512771606445,5.672250747680664
5.92081880569458,5.671261787414551
5.0,5.198531627655029
5.823908805847168,5.389177322387695
5.0,5.039299011230469
5.721246242523193,6.12580680847168
5.698969841003418,5.053013801574707
5.0,5.087605953216553
7.958607196807861,7.520364284515381
5.677780628204346,6.3061347007751465
5.0,5.000375270843506
7.050610065460205,6.7428741455078125
5.0,5.057809352874756
5.568636417388916,6.067483425140381
7.1674909591674805,6.623434543609619
5.0,5.0326433181762695
5.958607196807861,6.259900093078613
5.0,5.035772323608398
5.091515064239502,5.155580997467041
5.0,4.98945426940918
6.387216091156006,5.551229953765869
5.376750946044922,5.246537685394287
5.0,4.9678754806518555
5.0,5.045910835266113
5.0,5.055239200592041
5.0,5.056765079498291
5.0,5.305154800415039
5.0,5.056809902191162
5.0,5.055839538574219
5.0,5.046853542327881
5.0,5.017733573913574
5.0,5.041140556335449
5.0,5.194189071655273
5.6575775146484375,6.055743217468262
5.698969841003418,6.342470169067383
7.136677265167236,7.8919525146484375
5.0,4.969459533691406
5.0,5.030040740966797
5.0,5.035493850708008
5.0,5.020595550537109
5.0,5.04371452331543
5.1191864013671875,5.030717849731445
5.0,5.035456657409668
5.15490198135376,5.323183059692383
5.0,5.019340515136719
5.0,5.014799118041992
5.886056423187256,5.157736778259277
5.568636417388916,6.181983947753906
5.0,5.040248870849609
5.0,5.029574394226074
5.0,4.988796710968018
5.0,5.043040752410889
5.0,5.06053352355957
5.0,5.05857515335083
5.0,5.045328140258789
5.0,5.055153846740723
5.0,5.006981372833252
5.0,5.032341480255127
5.0,5.024535179138184
5.0,5.378053188323975
6.853871822357178,6.240767955780029
5.0,5.151151180267334
5.102373123168945,5.069198131561279
5.0,5.042353630065918
5.0,5.051726341247559
5.0,5.044086456298828
5.0,5.037294864654541
9.30980396270752,8.107231140136719
5.0,5.712426662445068
5.0,5.179617881774902
6.15490198135376,5.724964618682861
5.4685211181640625,5.168424606323242
5.958607196807861,5.039477348327637
6.4685211181640625,6.907295227050781
5.0,5.207236289978027
5.0,5.001417636871338
5.0,5.001456260681152
5.0,5.053837776184082
6.045757293701172,6.625929832458496
5.0,5.089358329772949
5.0,5.055504322052002
6.886056423187256,6.538545608520508
5.0,5.034727096557617
5.0,5.040815353393555
5.0,4.9993181228637695
5.508638381958008,5.100444316864014
5.0,5.037050247192383
5.0,5.628613471984863
5.0,5.910711765289307
5.0,4.958940505981445
6.173925399780273,6.027849197387695
6.259637355804443,5.109703540802002
6.7695512771606445,7.052805423736572
5.0,5.106571674346924
5.0,5.045616149902344
7.585026741027832,7.114237308502197
5.0,5.035257339477539
5.958607196807861,5.279294967651367
5.0,5.376410484313965
5.677780628204346,6.10803747177124
5.180456161499023,5.434163570404053
5.0,5.014942646026611
5.0,5.1357808113098145
5.79587984085083,5.4752607345581055
5.0,5.319556713104248
5.0,5.038099765777588
5.0,5.010568618774414
5.397940158843994,5.415055751800537
5.0,5.066643238067627
5.0,5.01233434677124
5.0,5.004765510559082
5.0,5.031176567077637
6.065501689910889,5.253468990325928
5.0,5.050009727478027
5.0,5.0363054275512695
5.0,5.037055969238281
8.20065975189209,7.410560607910156
5.0,5.051068305969238
5.79587984085083,5.117212772369385
8.657577514648438,8.617263793945312
5.0,5.013126850128174
7.537601947784424,6.357405662536621
5.0,5.068489074707031
5.0,5.6683430671691895
7.207608222961426,6.570577144622803
5.0,5.116854190826416
5.0,5.031977653503418
5.0,5.0389299392700195
5.0,5.0286865234375
7.721246242523193,7.725321292877197
5.0,4.960799217224121
6.7695512771606445,6.852724075317383
5.0,5.565052032470703
5.0,4.976376533508301
5.0,5.051662445068359
5.0,5.012655258178711
8.327901840209961,7.616006851196289
5.886056423187256,5.351750373840332
5.7695512771606445,5.1380414962768555
5.0,5.2376508712768555
5.0,5.013772964477539
6.387216091156006,5.6407790184021
5.0,5.01809024810791
6.494850158691406,5.643036842346191
6.065501689910889,7.3020501136779785
5.0,5.039887428283691
5.3565473556518555,6.133540153503418
6.3098039627075195,5.328010559082031
5.0,5.101230144500732
5.0,5.148835182189941
5.0,5.031373500823975
7.096909999847412,5.866720199584961
6.2441253662109375,6.087253570556641
5.0,5.030095100402832
6.508638381958008,5.884396553039551
6.301030158996582,5.896345615386963
5.0,5.061861991882324
6.7695512771606445,6.25086784362793
5.744727611541748,5.659444808959961
5.0,5.017123222351074
5.0,5.293959140777588
5.0,4.994352340698242
5.0,4.968056678771973
5.0,5.705382347106934
5.0,5.145275115966797
5.0,5.055304050445557
6.3665313720703125,5.965089797973633
5.0,5.068011283874512
5.0,4.9938764572143555
5.0,5.940431118011475
5.0,5.036650657653809
5.0,5.175297737121582
7.0,7.113414764404297
8.443697929382324,6.931803226470947
5.0,5.101229667663574
9.091514587402344,8.461090087890625
5.0,5.224938869476318
5.0,5.122467994689941
5.0,5.003490447998047
5.0,5.059169769287109
5.0,5.0340681076049805
7.096909999847412,6.509171009063721
5.0,5.0030517578125
5.0,5.0385823249816895
5.0,5.024923324584961
5.06048059463501,5.215700149536133
5.0,5.019108295440674
5.0,5.041624069213867
5.0,5.487915515899658
5.0,4.983036041259766
5.148741722106934,6.1310834884643555
5.0,5.060300827026367
5.0,5.179132461547852
5.0,5.215061187744141
5.0,5.026601314544678
5.142667293548584,5.628654479980469
5.0,5.030576705932617
5.0,5.001837730407715
5.0,5.207319259643555
5.0,5.103890419006348
5.0,5.035158157348633
6.92081880569458,6.180816173553467
5.0,5.047923564910889
5.0,5.2379608154296875
6.180456161499023,6.574525833129883
5.0,5.033969879150391
10.537602424621582,9.773051261901855
5.0,5.0052032470703125
5.677780628204346,5.415979385375977
5.0,5.194582462310791
5.0,5.048890113830566
8.275724411010742,7.585694313049316
5.0,5.030858039855957
5.431798458099365,6.032505989074707
5.0,4.999317169189453
5.0,5.030328750610352
5.0,5.406833648681641
8.537602424621582,7.545353889465332
5.0,5.486473560333252
6.958607196807861,6.2341389656066895
5.0,4.929714202880859
5.0,5.015865325927734
5.0,5.042244911193848
5.0,5.044038772583008
5.0,5.035617828369141
5.0,5.112442493438721
5.0,5.02787971496582
5.0,5.0477986335754395
6.275723934173584,5.772380828857422
5.0,5.072425365447998
6.698969841003418,6.418994426727295
5.0,4.975193023681641
5.0,5.1603569984436035
5.0,5.020609378814697
5.0,5.079044342041016
7.346787452697754,6.418602466583252
5.0,5.013080596923828
5.0,5.052367210388184
5.0,5.033968925476074
5.0,4.983888626098633
6.130768299102783,5.717483997344971
10.031517028808594,8.187764167785645
5.0,5.884279727935791
5.0,5.038805961608887
5.0,5.027151107788086
5.0,5.0004963874816895
5.0,5.08548641204834
5.0,5.017386436462402
5.0,5.007177352905273
5.0,5.3744378089904785
5.0,5.072470664978027
5.7695512771606445,6.280670166015625
5.0,5.041393756866455
5.0,5.030143737792969
5.0,5.213453769683838
5.0,5.109475612640381
5.0,4.9847822189331055
5.0,5.029960632324219
7.017728805541992,7.042549133300781
5.481485843658447,5.658304691314697
5.0,5.030597686767578
5.638272285461426,5.6922430992126465
8.229147911071777,7.442289352416992
5.318758964538574,5.104266166687012
7.267606258392334,6.092906951904297
5.0,5.058120250701904
5.0,5.061351299285889
5.0,5.094806671142578
5.0,5.018624305725098
5.0,5.719752311706543
5.267606258392334,5.187046051025391
5.481485843658447,5.236842632293701
5.79587984085083,6.527281761169434
8.045757293701172,8.552842140197754
5.508638381958008,5.702872276306152
5.0,5.003942489624023
5.0,5.019355297088623
6.744727611541748,6.72325325012207
5.0,5.021209716796875
5.136677265167236,5.124045372009277
5.0,5.066032409667969
5.0,5.040126323699951
5.0,5.192959308624268
5.0,5.025710582733154
6.193819999694824,5.132505416870117
5.0,5.042417526245117
6.823908805847168,5.15884256362915
5.0,5.02858829498291
5.698969841003418,7.100189685821533
5.0,5.038915634155273
6.853871822357178,7.520269393920898
7.107905387878418,6.893607139587402
5.0,5.020267486572266
5.0,5.065218448638916
5.0,5.02586555480957
7.07572078704834,7.053103446960449
5.0,5.023735046386719
5.0,5.014960289001465
5.0,5.053163528442383
5.455932140350342,5.049630165100098
5.0,5.21773624420166
5.0,5.014984130859375
5.0,5.037164688110352
5.0,5.031821250915527
5.0,5.047985076904297
